date,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-1-26 20:00,8.6,-1.0,11.1,5.65,0.245,0.109,2.23,444.9,-1.0,0.002,640068.0
2021-1-27 0:00,8.6,-1.0,11.18,5.65,0.217,0.081,2.28,456.9,-1.0,0.003,760113.0
2021-1-27 4:00,8.6,-1.0,11.14,5.21,0.222,0.066,2.27,460.8,50.8,0.003,593204.0
2021-1-27 8:00,8.5,-1.0,11.08,5.27,0.229,0.072,2.21,461.0,55.5,0.002,580348.0
2021-1-27 12:00,9.3,-1.0,11.21,5.48,0.226,0.075,2.17,449.9,45.7,0.001,260592.0
2021-1-27 16:00,-1.0,-1.0,-1.0,4.96,0.236,0.063,1.98,-1.0,-1.0,-1.0,-1.0
2021-1-27 20:00,-1.0,-1.0,-1.0,4.92,0.242,0.058,1.9,-1.0,-1.0,-1.0,-1.0
2021-1-28 0:00,-1.0,-1.0,-1.0,4.92,0.244,0.052,1.92,-1.0,-1.0,-1.0,-1.0
2021-1-28 4:00,-1.0,-1.0,-1.0,8.42,0.245,0.048,1.92,-1.0,-1.0,-1.0,-1.0
2021-1-28 8:00,-1.0,-1.0,-1.0,5.49,0.2,0.109,2.31,-1.0,-1.0,-1.0,-1.0
2021-1-28 12:00,-1.0,-1.0,-1.0,7.02,0.131,0.129,2.49,-1.0,-1.0,-1.0,-1.0
2021-1-28 16:00,-1.0,-1.0,-1.0,6.91,0.129,0.111,2.54,-1.0,-1.0,-1.0,-1.0
2021-1-28 20:00,-1.0,-1.0,-1.0,7.66,0.151,0.113,2.52,-1.0,-1.0,-1.0,-1.0
2021-1-29 0:00,-1.0,-1.0,-1.0,7.66,0.202,0.113,2.52,-1.0,-1.0,-1.0,-1.0
2021-1-29 4:00,-1.0,-1.0,-1.0,5.48,0.141,0.096,2.07,-1.0,-1.0,-1.0,-1.0
2021-1-29 8:00,-1.0,-1.0,-1.0,5.24,0.157,0.086,2.54,-1.0,-1.0,-1.0,-1.0
2021-1-29 12:00,-1.0,-1.0,-1.0,-1.0,0.189,0.082,2.57,-1.0,-1.0,-1.0,-1.0
2021-1-29 16:00,-1.0,-1.0,-1.0,-1.0,0.221,0.078,2.42,-1.0,-1.0,-1.0,-1.0
2021-1-29 20:00,-1.0,-1.0,-1.0,4.35,0.219,0.079,2.61,-1.0,-1.0,-1.0,-1.0
2021-1-30 0:00,-1.0,-1.0,-1.0,4.35,0.216,0.097,2.61,-1.0,-1.0,-1.0,-1.0
2021-1-30 4:00,-1.0,-1.0,-1.0,4.34,0.126,0.076,1.98,-1.0,-1.0,-1.0,-1.0
2021-1-30 8:00,-1.0,-1.0,-1.0,4.12,0.081,0.072,1.8,-1.0,-1.0,-1.0,-1.0
2021-1-30 12:00,-1.0,-1.0,-1.0,8.2,0.067,0.058,1.39,-1.0,-1.0,-1.0,-1.0
2021-1-30 16:00,-1.0,-1.0,-1.0,4.47,0.073,0.046,1.3,-1.0,-1.0,-1.0,-1.0
