time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
20220623,溧水,多云-大雨,34,25,26,1,西南风,4级,优
20220624,溧水,小雨-多云,27,24,22,1,西南风,4级,优
20220625,溧水,多云,32,26,25,1,西南风,3级,优
20220626,溧水,多云,35,28,30,1,西南风,3级,优
20220627,溧水,多云,34,29,27,1,西南风,3级,优
20220628,溧水,多云-雷阵雨,33,25,23,1,西南风,3级,优
20220629,溧水,多云-雷阵雨,33,26,27,1,西南风,2级,优
20220630,溧水,小雨-多云,29,25,21,1,东南风,2级,优
20220701,溧水,晴-多云,34,25,27,1,东南风,3级,优
20220702,溧水,多云,33,25,33,1,东南风,3级,优
20220703,溧水,多云,34,25,29,1,东南风,3级,优
20220704,溧水,多云,35,26,32,1,东风,3级,优
20220705,溧水,小雨-雷阵雨,34,27,37,1,东南风,3级,优
20220706,溧水,小雨-多云,35,26,27,1,西南风,3级,优
20220707,溧水,多云,33,27,30,1,西南风,2级,优
20220708,溧水,多云,35,27,31,1,西南风,3级,优
20220709,溧水,多云,36,27,32,1,西南风,2级,优
20220710,溧水,多云,37,27,30,1,西南风,3级,优
20220711,溧水,阴-多云,38,28,33,1,西南风,2级,优
20220712,溧水,多云-晴,39,28,37,1,西南风,2级,优
20220713,溧水,多云,38,28,38,1,西南风,2级,优
20220714,溧水,多云,38,28,38,1,西南风,2级,优
20220715,溧水,多云,37,28,44,1,西北风,2级,优
20220716,溧水,多云-阴,34,29,55,2,东北风,2级,良
20220717,溧水,大雨-雷阵雨,34,26,43,1,西南风,3级,优
20220718,溧水,雾-多云,31,24,31,1,西北风,3级,优
20220719,溧水,雾-雷阵雨,34,26,40,1,东南风,2级,优
20220720,溧水,多云-中雨,34,24,26,1,西南风,3级,优
20220721,溧水,中雨-多云,30,24,33,1,西北风,2级,优
20220722,溧水,多云,35,28,32,1,西南风,1级,优
20220723,溧水,多云,35,23,31,1,西风,3级,优
20220724,溧水,晴-多云,33,24,44,1,西北风,2级,优
20220725,溧水,多云,35,26,50,1,东南风,2级,优
20220726,溧水,大雨-多云,34,24,27,1,东南风,2级,优
20220727,溧水,多云,35,27,37,1,西北风,1级,优
20220728,溧水,多云-雷阵雨,37,27,34,1,东风,2级,优
20220729,溧水,多云,32,25,37,1,东风,2级,优
20220730,溧水,多云,35,25,32,1,东北风,2级,优
20220731,溧水,晴-多云,34,25,30,1,北风,2级,优
20220801,溧水,多云,35,26,31,1,东北风,1级,优
20220802,溧水,多云,37,28,46,1,东南风,2级,优
20220803,溧水,晴-多云,37,28,51,2,东风,2级,良
20220804,溧水,晴-多云,38,28,38,1,东南风,2级,优
20220805,溧水,多云,38,28,44,1,西南风,2级,优
20220806,溧水,多云,37,29,32,1,西南风,2级,优
20220807,溧水,多云,36,28,30,1,西南风,2级,优
20220808,溧水,多云,38,28,35,1,东南风,2级,优
20220809,溧水,多云,38,28,38,1,南风,2级,优
20220810,溧水,多云,39,28,44,1,西南风,2级,优
20220811,溧水,多云,38,28,42,1,西南风,2级,优
20220812,溧水,多云,38,28,36,1,西南风,2级,优
20220813,溧水,多云,39,28,33,1,西南风,2级,优
20220814,溧水,多云,40,28,38,1,西南风,2级,优
20220815,溧水,多云,39,31,35,1,西南风,3级,优
20220816,溧水,大雨-雷阵雨,36,27,39,1,西北风,2级,优
20220817,溧水,多云,34,26,49,1,东风,2级,优
20220818,溧水,多云,36,27,46,1,东南风,2级,优
20220819,溧水,多云,38,30,45,1,西南风,2级,优
20220820,溧水,小雨-多云,36,26,36,1,西北风,2级,优
20220821,溧水,雾-多云,37,27,39,1,东南风,2级,优
20220822,溧水,多云,38,28,38,1,西南风,2级,优
20220823,溧水,多云-阴,36,24,40,1,北风,3级,优
20220824,溧水,多云-阴,27,23,35,1,东北风,3级,优
20220825,溧水,多云-中雨,31,23,47,1,东北风,3级,优
20220826,溧水,多云-小雨,31,24,44,1,东北风,2级,优
20220827,溧水,雾-多云,25,22,42,1,东北风,2级,优
20220828,溧水,多云-阴,28,24,33,1,东风,4级,优
20220829,溧水,多云-阴,33,25,50,1,西北风,2级,优
20220830,溧水,雾-阴,24,21,40,1,西北风,2级,优
20220831,溧水,雾-多云,22,20,26,1,北风,2级,优
20220901,溧水,多云,30,19,49,1,东北风,2级,优
20220902,溧水,雾-阴,28,20,40,1,东北风,3级,优
20220903,溧水,小雨-阴,25,21,27,1,北风,3级,优
20220904,溧水,小雨-阴,28,21,25,1,北风,3级,优
20220905,溧水,多云,30,19,33,1,北风,3级,优
20220906,溧水,晴-多云,33,20,51,2,西南风,2级,良
20220907,溧水,多云,35,21,75,2,西北风,2级,良
20220908,溧水,多云,29,21,71,2,东北风,2级,良
20220909,溧水,多云,29,17,58,2,东北风,3级,良
20220910,溧水,多云,30,17,49,1,东北风,2级,优
20220911,溧水,雾-多云,30,20,50,1,东北风,2级,优
20220912,溧水,晴-多云,30,21,44,1,东北风,3级,优
20220913,溧水,小雨-阴,24,21,26,1,东北风,3级,优
20220914,溧水,小雨-大雨,25,21,23,1,北风,3级,优
20220915,溧水,中雨-阵雨,22,20,23,1,西北风,4级,优
20220916,溧水,雾-多云,27,19,38,1,西南风,2级,优
20220917,溧水,多云,30,19,41,1,东北风,2级,优
20220918,溧水,雾-多云,29,20,33,1,东北风,2级,优
20220919,溧水,多云-晴,29,16,45,1,东北风,3级,优
20220920,溧水,多云,24,16,39,1,东北风,3级,优
20220921,溧水,多云,24,17,36,1,东风,2级,优
20220922,溧水,多云,27,18,51,2,东风,2级,良
20220923,溧水,多云,26,15,54,2,东北风,3级,良
20220924,溧水,多云,24,16,42,1,东风,2级,优
20220925,溧水,多云,26,18,40,1,东风,2级,优
20220926,溧水,小雨-多云,21,17,39,1,东风,3级,优
20220927,溧水,多云-阴,27,19,46,1,东风,3级,优
20220928,溧水,小雨-多云,20,17,42,1,东风,2级,优
20220929,溧水,多云,27,19,47,1,东风,2级,优
20220930,溧水,雾-多云,30,21,51,2,东风,2级,良
20221001,溧水,多云,32,25,56,2,东南风,3级,良
20221002,溧水,多云,37,26,50,1,南风,3级,优
20221003,溧水,多云-阴,37,20,51,2,西南风,3级,良
20221004,溧水,小雨,20,13,29,1,东北风,4级,优
20221005,溧水,小雨,15,13,24,1,东北风,3级,优
20221006,溧水,中雨-小雨,13,12,25,1,东北风,3级,优
20221007,溧水,多云,17,12,33,1,东北风,2级,优
20221008,溧水,阴-中雨,18,13,35,1,东南风,2级,优
20221009,溧水,雾-多云,18,6,33,1,西北风,3级,优
20221010,溧水,晴,18,6,33,1,西北风,3级,优
20221011,溧水,多云,19,7,35,1,东北风,2级,优
20221012,溧水,晴-多云,21,8,46,1,东风,3级,优
20221013,溧水,晴,22,9,40,1,东风,3级,优
20221014,溧水,雾-多云,23,9,44,1,东北风,3级,优
20221015,溧水,雾-晴,23,9,42,1,东北风,2级,优
20221016,溧水,雾-多云,24,13,48,1,东北风,2级,优
20221017,溧水,多云,21,6,47,1,东北风,3级,优
20221018,溧水,晴-多云,19,6,34,1,东北风,2级,优
20221019,溧水,晴,20,7,41,1,东风,3级,优
20221020,溧水,多云,21,13,42,1,东南风,4级,优
20221021,溧水,多云-阴,23,10,43,1,东风,2级,优
20221022,溧水,雾-多云,24,12,64,2,北风,2级,良
20221023,溧水,多云,23,8,61,2,东北风,3级,良
20221024,溧水,多云,22,10,53,2,东风,3级,良
20221025,溧水,多云-阴,20,13,43,1,东南风,4级,优
20221026,溧水,阴-小雨,17,16,34,1,东风,3级,优
20221027,溧水,小雨-阴,18,12,26,1,东北风,3级,优
20221028,溧水,多云,20,12,35,1,东北风,3级,优
20221029,溧水,多云,20,9,35,1,东北风,3级,优
20221030,溧水,多云-阴,21,13,38,1,东北风,2级,优
20221031,溧水,雾-多云,23,11,44,1,东北风,3级,优
20221101,溧水,雾-多云,21,8,50,1,东北风,3级,优
20221102,溧水,多云,21,9,58,2,东风,3级,良
20221103,溧水,晴-多云,21,11,54,2,东北风,3级,良
20221104,溧水,多云,17,7,38,1,东北风,3级,优
20221105,溧水,多云,18,7,46,1,东风,2级,优
20221106,溧水,多云,21,7,61,2,东南风,3级,良
20221107,溧水,多云,23,8,60,2,东南风,2级,良
20221108,溧水,多云,23,10,94,2,东风,2级,良
20221109,溧水,雾-多云,22,11,47,1,东南风,2级,优
20221110,溧水,多云,26,15,72,2,东北风,2级,良
20221111,溧水,多云,25,17,52,2,东风,3级,良
20221112,溧水,多云-阴,28,13,40,1,西北风,3级,优
20221113,溧水,多云-小雨,12,9,28,1,北风,3级,优
20221114,溧水,小雨-阴,10,3,42,1,北风,2级,优
20221115,溧水,多云,14,4,65,2,西北风,1级,良
20221116,溧水,多云-小雨,14,12,94,2,东风,3级,良
20221117,溧水,小雨-阴,14,12,38,1,东北风,2级,优
20221118,溧水,雾-小雨,17,14,43,1,东北风,3级,优
20221119,溧水,雾-阴,16,13,44,1,西北风,2级,优
20221120,溧水,多云,17,9,45,1,西北风,2级,优
20221121,溧水,多云-中雨,20,14,57,2,东风,2级,良
20221122,溧水,小雨-多云,15,11,26,1,北风,2级,优
20221123,溧水,雾-阴,17,12,29,1,东北风,2级,优
20221124,溧水,雾-多云,19,10,45,1,东南风,2级,优
20221125,溧水,多云,21,11,46,1,西南风,2级,优
20221126,溧水,多云,21,11,51,2,东北风,2级,良
20221127,溧水,多云-阴,20,13,56,2,东南风,3级,良
20221128,溧水,大雨-小雨,19,11,40,1,西风,2级,优
20221129,溧水,中雨-雨夹雪,11,0,33,1,北风,4级,优
20221130,溧水,多云,0,-1,29,1,北风,4级,优
20221201,溧水,多云,3,-2,34,1,北风,2级,优
20221202,溧水,多云-阴,5,2,45,1,东风,2级,优
20221203,溧水,小雨,5,4,53,2,东北风,2级,良
20221204,溧水,小雨,6,2,50,1,东北风,4级,优
20221205,溧水,多云,9,-2,34,1,东北风,2级,优
20221206,溧水,雾-多云,11,0,50,1,东北风,2级,优
20221207,溧水,雾-小雨,9,8,73,2,东风,2级,良
20221208,溧水,多云-小雨,10,8,95,2,东风,1级,良
20221209,溧水,雾-阴,9,8,141,3,西北风,2级,轻度
20221210,溧水,多云,11,0,129,3,西北风,3级,轻度
20221211,溧水,多云,8,-1,65,2,东北风,3级,良
20221212,溧水,雾-晴,9,-2,63,2,西北风,3级,良
20221213,溧水,晴-多云,12,-3,100,2,西北风,3级,良
20221214,溧水,晴,8,-2,87,2,东风,2级,良
20221215,溧水,晴-小雨,14,4,71,2,东风,2级,良
20221216,溧水,小雨-雨夹雪,7,0,60,2,东北风,4级,良
20221217,溧水,多云,3,-4,57,2,西北风,4级,良
20221218,溧水,晴,5,-4,55,2,西风,3级,良
20221219,溧水,晴-多云,11,-3,46,1,南风,2级,优
20221220,溧水,多云-阴,11,2,62,2,东南风,2级,良
20221221,溧水,晴,11,0,75,2,西风,2级,良
20221222,溧水,晴,8,0,89,2,西北风,2级,良
20221223,溧水,晴,6,-8,90,2,北风,1级,良
20221224,溧水,晴,5,-7,53,2,北风,0级,良
20221225,溧水,晴,7,-8,32,1,北风,1级,优
20221226,溧水,多云,5,-3,48,1,北风,1级,优
20221227,溧水,雾,8,-5,58,2,北风,1级,良
20221228,溧水,霾,6,1,104,3,北风,1级,轻度污染
20221229,溧水,雾-霾,6,-2,133,3,无持续风向,1级,轻度污染
20221230,溧水,霾-晴,9,-3,85,2,北风,1级,良
20221231,溧水,雾-晴,11,-5,77,2,北风,1级,良
20230101,溧水,多云-小雨,9,3,117,3,东风,3级,轻度
20230102,溧水,霾-多云,8,3,77,2,东北风,1级,良
20230103,溧水,晴-霾,11,-2,77,2,无持续风向,1级,良
20230104,溧水,雾,11,-4,73,2,东风,2级,良
20230105,溧水,雾,12,1,78,2,无持续风向,1级,良
20230106,溧水,霾,15,1,114,3,西风,1级,轻度污染
20230107,溧水,雾-晴,17,-1,114,3,无持续风向,1级,轻度污染
20230108,溧水,雾-晴,20,1,93,2,南风,1级,良
20230109,溧水,雾,16,2,69,2,东北风,3级,良
20230110,溧水,晴,11,0,66,2,东北风,2级,良
20230111,溧水,雾-晴,16,1,58,2,东南风,1级,良
20230112,溧水,霾-多云,20,6,55,2,东南风,1级,良
20230113,溧水,阴-雾,16,13,69,2,北风,1级,良
20230114,溧水,阴,13,0,20,1,北风,3级,优
20230115,溧水,阴,-1,-3,36,1,北风,2级,优
20230116,溧水,晴,2,-5,50,1,西风,1级,优
20230117,溧水,阴-晴,6,-4,52,2,西风,1级,良
20230118,溧水,雾-晴,7,-3,76,2,西风,1级,良
20230119,溧水,雾-晴,10,-5,79,2,无持续风向,1级,良
20230120,溧水,晴,9,-3,96,2,东北风,2级,良
20230121,溧水,多云-晴,10,3,77,2,东风,2级,良
20230122,溧水,多云-雾,6,4,84,2,北风,1级,良
20230123,溧水,多云,6,1,41,1,北风,1级,优
20230124,溧水,晴-多云,1,-5,55,2,北风,2级,良
20230125,溧水,多云,2,-10,37,1,东南风,1级,优
20230126,溧水,雾-晴,7,-7,55,2,北风,1级,良
20230127,溧水,晴,4,-6,68,2,西北风,2级,良
20230128,溧水,晴,6,-9,68,2,西南风,1级,良
20230129,溧水,晴,11,-6,60,2,西南风,1级,良
20230130,溧水,雾-晴,15,-5,66,2,东南风,1级,良
20230131,溧水,晴,18,-3,60,2,无持续风向,1级,良
20230201,溧水,雾-晴,15,-1,87,2,东北风,3级,良
20230202,溧水,晴-多云,4,2,40,1,东北风,2级,优
20230203,溧水,雾-多云,8,-1,59,2,无持续风向,1级,良
20230204,溧水,雾-多云,11,-2,69,2,北风,0级,良
20230205,溧水,雾-霾,8,1,64,2,东风,2级,良
20230206,溧水,霾,8,7,64,2,北风,1级,良
20230207,溧水,霾-雾,10,7,42,1,东北风,2级,优
20230208,溧水,雾,7,5,78,2,东风,2级,良
20230209,溧水,多云,8,6,36,1,东风,3级,优
20230210,溧水,多云,6,5,32,1,东风,2级,优
20230211,溧水,多云,9,6,34,1,东风,2级,优
20230212,溧水,雾-中雨,10,7,22,1,东风,2级,优
20230213,溧水,多云-雨,8,3,40,1,北风,2级,优
20230214,溧水,多云-晴,7,1,34,1,北风,2级,优
20230215,溧水,雾-晴,9,-2,54,2,无持续风向,1级,良
20230216,溧水,雾,9,-2,58,2,东风,1级,良
20230217,溧水,多云-霾,11,6,64,2,东风,2级,良
20230218,溧水,霾,13,9,103,3,无持续风向,1级,轻度污染
20230219,溧水,雾-霾,12,0,89,2,无持续风向,2级,良
20230220,溧水,雾,13,-2,70,2,东风,2级,良
20230221,溧水,晴-多云,7,1,48,1,东北风,3级,优
20230222,溧水,多云,7,1,49,1,东风,2级,优
20230223,溧水,多云,6,3,57,2,东北风,2级,良
20230224,溧水,雾-多云,10,2,55,2,北风,1级,良
20230225,溧水,多云-晴,10,-1,70,2,东北风,1级,良
20230226,溧水,晴,9,-5,44,1,东南风,1级,优
20230227,溧水,晴,13,-3,57,2,东风,1级,良
20230228,溧水,雾-多云,14,2,67,2,无持续风向,1级,良
20230301,溧水,多云-雾,18,7,95,2,东北风,2级,良
20230302,溧水,雾-晴,14,1,85,2,无持续风向,1级,良
20230303,溧水,雾,16,1,65,2,东风,1级,良
20230304,溧水,雾-晴,20,1,84,2,无持续风向,1级,良
20230305,溧水,霾-晴,22,7,92,2,微风,1级,良
20230306,溧水,霾-晴,24,4,87,2,无持续风向,1级,良
20230307,溧水,多云,25,7,63,2,无持续风向,1级,良
20230308,溧水,多云,24,11,69,2,西南风,1级,良
20230309,溧水,雾-霾,24,9,77,2,无持续风向,1级,良
20230310,溧水,雾-晴,28,9,76,2,无持续风向,2级,良
20230311,溧水,多云,23,11,64,2,无持续风向,1级,良
20230312,溧水,多云-雾,15,3,89,2,北风,2级,良
20230313,溧水,多云-晴,16,3,65,2,无持续风向,2级,良
20230314,溧水,晴,23,6,65,2,南风,3级,良
20230315,溧水,多云-雾,22,7,107,3,东北风,1级,轻度污染
20230316,溧水,晴-多云,15,6,99,2,东风,3级,良
20230317,溧水,小雨-多云,9,5,24,1,东北风,2级,优
20230318,溧水,多云,6,6,24,1,北风,1级,优
20230319,溧水,多云,11,6,33,1,东风,1级,优
20230320,溧水,多云-霾,14,9,59,2,东风,1级,良
20230321,溧水,雨-雾,14,11,63,2,东风,1级,良
20230322,溧水,多云,14,12,35,1,无持续风向,1级,优
20230323,溧水,多云,12,10,66,2,东北风,2级,良
20230324,溧水,多云-霾,10,4,128,3,东北风,2级,轻度污染
20230325,溧水,多云,10,3,54,2,东北风,1级,良
20230326,溧水,多云-晴,16,2,76,2,无持续风向,1级,良
20230327,溧水,雾-多云,19,5,98,2,东风,2级,良
20230328,溧水,多云,20,3,85,2,东风,2级,良
20230329,溧水,多云,17,11,59,2,东风,3级,良
20230330,溧水,多云,15,10,48,1,东南风,2级,优
20230331,溧水,雾-多云,17,11,60,2,东风,1级,良
20230401,溧水,霾-晴,22,9,55,2,东南风,1级,良
20230402,溧水,雾-晴,23,8,58,2,东风,3级,良
20230403,溧水,雨-多云,16,13,44,1,东南风,4级,优
20230404,溧水,多云,18,12,27,1,东南风,2级,优
20230405,溧水,多云,12,9,26,1,西风,2级,优
20230406,溧水,多云,12,10,40,1,西风,1级,优
20230407,溧水,雾-晴,18,6,54,2,无持续风向,2级,良
20230408,溧水,雾-晴,19,3,49,1,北风,1级,优
20230409,溧水,晴,23,4,59,2,东风,1级,良
20230410,溧水,多云,27,8,63,2,无持续风向,1级,良
20230411,溧水,多云,28,13,146,3,无持续风向,1级,轻度污染
20230412,溧水,多云-晴,22,13,312,6,东风,3级,严重污染
20230413,溧水,多云,24,13,112,3,东南风,2级,轻度污染
20230414,溧水,多云,23,13,93,2,无持续风向,1级,良
20230415,溧水,霾,23,14,95,2,西南风,2级,良
20230416,溧水,晴,27,11,108,3,无持续风向,2级,轻度污染
20230417,溧水,晴,32,15,77,2,东南风,3级,良
20230418,溧水,晴-多云,31,17,78,2,西南风,1级,良
20230419,溧水,霾-多云,25,17,68,2,东北风,1级,良
20230420,溧水,霾-雾,26,16,52,2,东风,2级,良
20230421,溧水,晴-雾,19,11,52,2,东北风,3级,良
20230422,溧水,多云,19,10,67,2,东北风,2级,良
20230423,溧水,雨-多云,13,10,60,2,东北风,3级,良
20230424,溧水,多云,14,10,43,1,东北风,3级,优
20230425,溧水,多云,16,11,48,1,西风,1级,优
20230426,溧水,多云-晴,22,8,51,2,无持续风向,1级,良
20230427,溧水,晴,25,10,59,2,东风,2级,良
20230428,溧水,多云-雾,24,14,45,1,西风,2级,优
20230429,溧水,多云,20,9,45,1,西风,2级,优
20230430,溧水,多云-晴,24,6,45,1,无持续风向,1级,优
20230501,溧水,晴,28,8,45,1,东南风,2级,优
20230502,溧水,晴,29,14,45,1,东风,2级,优
20230503,溧水,多云,24,19,45,1,东风,2级,优
20230504,溧水,雾-多云,31,21,45,1,西南风,2级,优
20230505,溧水,多云,23,19,33,1,西风,2级,优
20230506,溧水,多云,19,15,36,1,东北风,2级,优
20230507,溧水,多云,21,14,35,1,北风,2级,优
20230508,溧水,多云,20,9,37,1,东北风,2级,优
20230509,溧水,晴-雾,23,7,56,2,东风,1级,良
20230510,溧水,多云,22,13,50,1,东风,1级,优
20230511,溧水,多云,21,13,52,2,东南风,1级,良
20230512,溧水,晴,24,13,58,2,无持续风向,1级,良
20230513,溧水,雾-多云,28,13,61,2,西南风,2级,良
20230514,溧水,雾-晴,30,19,66,2,西南风,2级,良
20230515,溧水,多云-晴,32,17,67,2,西南风,3级,良
20230516,溧水,多云,31,16,55,2,南风,2级,良
20230517,溧水,小雨-多云,24,20,32,1,东南风,1级,优
20230518,溧水,雾-多云,23,20,32,1,东北风,2级,优
20230519,溧水,多云-晴,26,15,34,1,东风,2级,优
20230520,溧水,雾-多云,27,15,51,2,东风,2级,良
20230521,溧水,雾-晴,28,18,68,2,东北风,2级,良
20230522,溧水,中雨-多云,19,13,176,4,无持续风向,2级,中度污染
20230523,溧水,雾-晴,26,11,172,4,东南风,1级,中度污染
20230524,溧水,多云,19,12,104,3,东南风,1级,轻度污染
20230525,溧水,雾-晴,27,11,50,1,无持续风向,1级,优
20230526,溧水,多云-雾,23,19,59,2,东南风,1级,良
20230527,溧水,雨-多云,27,21,38,1,东南风,2级,优
20230528,溧水,雾-多云,35,23,37,1,无持续风向,2级,优
20230529,溧水,多云-晴,33,23,38,1,北风,1级,优
20230530,溧水,雾,23,21,30,1,东北风,1级,优
20230531,溧水,多云,25,20,34,1,东北风,1级,优
20230601,溧水,多云,29,20,46,1,北风,1级,优
20230602,溧水,多云,32,17,48,1,西南风,2级,优
20230603,溧水,多云,28,22,48,1,东风,2级,优
20230604,溧水,多云,25,18,48,1,东风,2级,优
20230605,溧水,雨-多云,19,16,39,1,北风,2级,优
20230606,溧水,晴-多云,25,16,39,1,无持续风向,1级,优
20230607,溧水,多云,29,16,58,2,无持续风向,1级,良
20230608,溧水,多云,30,20,46,1,西南风,2级,优
20230609,溧水,多云-晴,33,22,64,2,西南风,1级,良
20230610,溧水,晴,34,22,67,2,西南风,1级,良
20230611,溧水,多云,31,19,61,2,无持续风向,1级,良
20230612,溧水,多云-霾,29,18,52,2,东风,2级,良
20230613,溧水,雾-多云,27,20,55,2,无持续风向,1级,良
20230614,溧水,雾-晴,32,19,72,2,无持续风向,1级,良
20230615,溧水,雾-多云,32,18,84,2,无持续风向,1级,良
20230616,溧水,多云,30,21,81,2,东南风,1级,良
20230617,溧水,多云,25,20,42,1,东风,2级,优
20230618,溧水,雨-多云,24,22,15,1,东南风,1级,优
20230619,溧水,多云,28,23,14,1,无持续风向,2级,优
20230620,溧水,多云,31,23,31,1,西南风,2级,优
20230621,溧水,多云,33,21,62,2,无持续风向,1级,良
20230622,溧水,多云,31,21,61,2,9999,1级,良
20230623,溧水,多云,29,19,48,1,东南风,2级,优
20230624,溧水,阴,22,21,26,1,东北风,2级,优
20230625,溧水,阴,25,22,28,1,西南风,1级,优
20230626,溧水,中雨-多云,29,23,25,1,西南风,2级,优
20230627,溧水,晴-多云,33,22,29,1,东南风,1级,优
20230628,溧水,多云,34,25,26,1,西南风,2级,优
20230629,溧水,多云-阴,33,28,25,1,西南风,2级,优
20230630,溧水,大雨-阴,28,23,26,1,东南风,1级,优
20230701,溧水,雾-多云,32,23,39,1,无持续风向,1级,优
20230702,溧水,暴雨-多云,32,24,32,1,东南风,1级,优
20230703,溧水,阴,34,25,22,1,西南风,1级,优
20230704,溧水,多云-阴,33,26,25,1,西南风,3级,优
20230705,溧水,中雨-多云,31,22,49,1,西南风,2级,优
20230706,溧水,多云,34,24,33,1,西南风,2级,优
20230707,溧水,中雨-多云,31,27,21,1,西南风,2级,优
20230708,溧水,阴-多云,31,26,24,1,西南风,3级,优
20230709,溧水,多云,32,26,22,1,西南风,2级,优
20230710,溧水,中雨-阴,31,24,22,1,东南风,2级,优
20230711,溧水,多云,36,25,35,1,西南风,1级,优
20230712,溧水,多云,35,26,35,1,西南风,1级,优
20230713,溧水,阴,32,29,34,1,西南风,2级,优
20230714,溧水,阴,33,29,36,1,西南风,2级,优
20230715,溧水,多云,31,26,38,1,西南风,1级,优
20230716,溧水,中雨-多云,26,21,43,1,西北风,1级,优
20230717,溧水,中雨-多云,29,23,25,1,东北风,2级,优
20230718,溧水,雾-多云,32,24,21,1,东北风,1级,优
20230719,溧水,中雨-多云,31,24,22,1,东南风,1级,优
20230720,溧水,暴雨-阴,30,25,21,1,西南风,1级,优
20230721,溧水,雾-阴,32,25,30,1,西南风,1级,优
20230722,溧水,多云-阴,29,25,17,1,西南风,2级,优
20230723,溧水,雾-晴,31,25,25,1,西南风,1级,优
20230724,溧水,晴,33,24,34,1,西南风,1级,优
20230725,溧水,晴-多云,33,25,41,1,东南风,1级,优
20230726,溧水,雾-多云,33,25,32,1,东南风,2级,优
20230727,溧水,多云-晴,32,26,32,1,东南风,3级,优
20230728,溧水,多云-阴,28,25,32,1,东南风,3级,优
20230729,溧水,小雨-多云,29,26,32,1,东南风,3级,优
20230730,溧水,多云-阴,28,26,32,1,东南风,2级,优
20230731,溧水,多云,33,26,32,1,东南风,1级,优
20230801,溧水,多云,32,24,32,1,东南风,1级,优
20230802,溧水,多云-晴,33,25,32,1,东南风,2级,优
20230803,溧水,雾-晴,33,25,32,1,东南风,2级,优
20230804,溧水,多云-晴,34,25,32,1,东北风,1级,优
20230805,溧水,阴-晴,36,25,32,1,东南风,1级,优
20230806,溧水,晴,35,25,32,1,西南风,1级,优
20230807,溧水,雾-晴,33,25,32,1,东北风,2级,优
20230808,溧水,晴,32,24,32,1,东北风,2级,优
20230809,溧水,晴,32,24,33,1,西北风,1级,优
20230810,溧水,雾-多云,33,24,47,1,西南风,1级,优
20230811,溧水,晴,34,23,77,2,西南风,2级,良
20230812,溧水,晴,36,24,92,2,西南风,1级,良
20230813,溧水,晴,34,25,48,1,无持续风向,1级,优
20230814,溧水,阴-多云,32,25,33,1,西北风,1级,优
20230815,溧水,晴-阴,31,25,32,1,无持续风向,1级,优
20230816,溧水,晴-多云,34,23,47,1,北风,2级,优
20230817,溧水,晴-小雨,32,23,48,1,北风,1级,优
20230818,溧水,多云-晴,32,22,45,1,东南风,1级,优
20230819,溧水,晴,33,23,36,1,东南风,2级,优
20230820,溧水,晴-多云,33,25,34,1,东南风,2级,优
20230821,溧水,多云,33,25,35,1,西南风,1级,优
20230822,溧水,大暴雨-小雨,27,24,29,1,西南风,1级,优
20230823,溧水,多云-晴,31,23,43,1,东北风,2级,优
20230824,溧水,多云-晴,32,21,61,2,无持续风向,1级,良
20230825,溧水,晴,32,21,67,2,无持续风向,1级,良
20230826,溧水,阴-多云,31,25,49,1,东南风,2级,优
20230827,溧水,阴,31,26,26,1,东南风,2级,优
20230828,溧水,中雨-阴,26,21,19,1,西北风,2级,优
20230829,溧水,多云-阴,26,21,28,1,西北风,2级,优
20230830,溧水,小雨,22,19,30,1,东南风,1级,优
20230831,溧水,晴-多云,27,18,37,1,无持续风向,1级,优
20230901,溧水,晴,29,17,34,1,东北风,2级,优
20230902,溧水,晴-多云,29,17,46,1,东北风,2级,优
20230903,溧水,多云,28,20,42,1,东北风,2级,优
20230904,溧水,多云,30,24,31,1,东北风,2级,优
20230905,溧水,晴-多云,30,23,28,1,东北风,2级,优
20230906,溧水,多云-晴,31,22,29,1,东北风,2级,优
20230907,溧水,多云-晴,31,22,37,1,东北风,1级,优
20230908,溧水,晴,31,21,52,2,东南风,2级,良
20230909,溧水,多云-晴,31,19,47,1,东南风,2级,优
20230910,溧水,多云-晴,31,20,52,2,东南风,2级,良
20230911,溧水,阴-多云,32,22,68,2,东北风,2级,良
20230912,溧水,小雨-多云,28,23,33,1,东北风,2级,优
20230913,溧水,小雨,23,21,24,1,西北风,2级,优
20230914,溧水,多云-阴,23,21,23,1,东北风,2级,优
20230915,溧水,多云-小雨,24,21,25,1,东北风,1级,优
20230916,溧水,晴-多云,28,21,25,1,北风,1级,优
20230917,溧水,晴,31,19,41,1,无持续风向,2级,优
20230918,溧水,晴-多云,33,21,44,1,北风,2级,优
20230919,溧水,晴-多云,32,24,48,1,东南风,1级,优
20230920,溧水,小雨-阴,29,22,26,1,东北风,2级,优
20230921,溧水,小雨-多云,22,17,21,1,东北风,2级,优
20230922,溧水,小雨-阴,20,17,20,1,东北风,1级,优
20230923,溧水,中雨-小雨,19,18,23,1,东北风,3级,优
20230924,溧水,阴,23,20,30,1,东北风,3级,优
20230925,溧水,阴-多云,26,20,44,1,西北风,2级,优
20230926,溧水,晴-多云,27,21,30,1,东北风,1级,优
20230927,溧水,多云,27,20,40,1,东北风,1级,优
20230928,溧水,阴-晴,28,21,52,2,东北风,2级,良
20230929,溧水,阴-多云,30,21,60,2,无持续风向,2级,良
