date,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-1-11 4:00,4.0,8.52,11.03,1.63,0.026,0.07,2.04,407.1,24.6,0.011,4951300.0
2021-1-11 8:00,4.0,8.48,10.82,1.81,0.037,0.069,2.16,410.3,25.8,0.011,4743430.0
2021-1-11 12:00,4.5,8.56,11.02,1.64,0.091,0.073,2.13,418.8,22.5,0.008,4456530.0
2021-1-11 16:00,5.0,8.58,11.04,2.07,0.064,0.088,2.21,413.6,40.7,0.011,4982410.0
2021-1-11 20:00,4.6,8.57,10.99,2.28,0.103,0.09,2.32,419.1,44.7,0.011,5168180.0
2021-1-12 0:00,4.5,8.5,10.8,2.28,0.103,0.09,2.32,416.0,29.9,0.01,4867680.0
2021-1-12 4:00,3.7,8.53,10.95,1.88,0.036,0.077,2.11,413.6,32.9,0.012,5195240.0
2021-1-12 8:00,3.8,8.53,10.86,1.89,0.081,0.08,2.27,417.4,30.1,0.013,5070780.0
2021-1-12 12:00,4.8,8.37,10.57,1.72,0.102,0.084,2.24,402.2,35.5,0.007,4674530.0
2021-1-12 16:00,5.2,8.43,10.75,1.7,0.111,0.082,2.22,407.5,32.9,0.008,4479530.0
2021-1-12 20:00,5.1,8.47,10.85,1.66,0.088,0.078,2.18,405.7,27.9,0.009,4476510.0
2021-1-13 0:00,5.4,8.43,10.64,1.66,0.088,0.078,2.18,398.7,24.4,0.008,4343610.0
2021-1-13 4:00,5.4,8.42,10.58,1.56,0.045,0.073,2.04,396.7,23.8,0.008,4326990.0
2021-1-13 8:00,4.9,8.33,10.37,1.43,0.058,0.076,2.11,393.5,26.1,0.007,4254410.0
2021-1-13 12:00,5.7,8.39,11.14,1.24,0.049,0.074,2.08,394.4,25.7,0.007,4288580.0
2021-1-13 16:00,6.2,8.43,12.18,1.52,0.051,0.074,2.02,398.9,25.6,0.007,3939040.0
2021-1-13 20:00,6.2,8.38,11.98,1.59,0.056,0.072,2.06,397.2,24.4,0.006,3909320.0
2021-1-14 0:00,5.8,8.37,11.98,1.59,0.056,0.072,2.06,399.9,24.9,0.006,4016320.0
2021-1-14 4:00,5.9,8.41,12.02,1.24,0.044,0.071,2.05,397.5,23.5,0.008,4301020.0
2021-1-14 8:00,5.8,8.47,12.24,1.63,0.03,0.071,2.12,396.4,23.3,0.01,4509420.0
2021-1-14 12:00,6.6,8.52,12.5,1.47,0.026,0.071,2.19,395.2,22.4,0.008,4092070.0
2021-1-14 16:00,7.4,8.56,12.72,1.57,0.025,0.07,2.18,394.4,22.3,0.007,3796770.0
2021-1-14 20:00,7.2,8.59,12.75,1.69,0.025,0.07,2.15,394.7,21.9,0.011,4221930.0
2021-1-15 0:00,6.8,8.63,12.91,1.69,0.025,0.07,2.15,397.0,21.7,0.015,4778400.0
2021-1-15 4:00,6.8,8.6,12.82,1.61,0.025,0.069,2.16,398.6,21.4,0.017,5075840.0
2021-1-15 8:00,6.5,8.55,12.58,1.73,0.025,0.068,2.1,403.5,21.8,0.014,4627950.0
2021-1-15 12:00,7.0,8.64,12.99,1.8,0.025,0.068,2.03,402.6,21.9,0.012,4417580.0
2021-1-15 16:00,8.0,8.7,13.33,1.74,0.025,0.068,2.05,401.7,21.2,0.014,4474400.0
2021-1-15 20:00,7.6,8.67,12.89,1.8,0.05,0.072,2.15,409.6,24.4,0.003,12141000.0
2021-1-16 0:00,7.2,8.62,12.39,1.8,0.05,0.072,2.15,411.6,29.3,0.015,4715070.0
2021-1-16 4:00,6.9,8.62,12.19,1.69,0.025,0.067,2.13,404.9,24.5,0.006,10644700.0
2021-1-16 8:00,6.5,8.57,12.0,1.83,0.025,0.069,2.13,409.2,23.7,0.016,5044460.0
2021-1-16 12:00,6.8,8.69,12.52,1.93,0.025,0.069,2.09,409.5,25.7,0.012,4601740.0
2021-1-16 16:00,7.0,8.83,13.0,2.24,0.025,0.067,2.01,397.3,24.8,0.02,5441430.0
2021-1-16 20:00,6.5,8.93,13.07,2.68,0.025,0.063,1.92,401.0,24.9,0.003,10360500.0
2021-1-17 0:00,6.2,8.93,12.86,2.68,0.025,0.063,1.92,399.0,24.0,0.032,6455850.0
2021-1-17 4:00,5.6,9.0,12.92,2.68,0.025,0.058,1.89,402.8,22.9,0.034,6920340.0
2021-1-17 8:00,5.3,9.0,12.86,2.79,0.025,0.059,1.84,403.1,22.9,0.039,7134350.0
2021-1-17 12:00,6.0,8.92,13.43,2.54,0.025,0.065,2.04,405.4,22.6,0.024,5981790.0
2021-1-17 16:00,6.1,9.28,14.78,3.96,0.025,0.066,1.81,401.1,29.7,0.038,7351350.0
2021-1-17 20:00,5.7,9.24,14.36,4.09,0.025,0.059,1.64,399.1,26.7,0.043,7766500.0
2021-1-18 0:00,5.3,9.2,14.34,4.09,0.025,0.059,1.64,391.5,30.7,0.051,8499200.0
2021-1-18 4:00,5.1,9.14,13.72,3.9,0.025,0.06,1.63,401.9,30.0,0.044,8027420.0
2021-1-18 8:00,4.8,9.06,14.26,4.07,0.025,0.058,1.76,379.7,29.0,0.057,9036960.0
2021-1-18 12:00,5.3,9.18,14.88,4.07,0.025,0.053,1.69,382.0,24.4,0.047,8790040.0
2021-1-18 16:00,6.0,8.91,13.42,3.74,0.025,0.388,1.02,450.5,16.2,0.009,4162070.0
2021-1-18 20:00,5.9,8.85,13.47,3.3,0.025,0.035,1.02,451.3,15.2,0.013,4638150.0
2021-1-19 0:00,5.8,8.99,13.62,3.3,0.025,0.035,1.02,441.7,16.3,0.015,4773660.0
2021-1-19 4:00,5.4,9.11,14.4,3.62,0.025,0.045,1.45,401.2,19.9,0.041,7750330.0
2021-1-19 8:00,5.1,8.89,13.32,3.23,0.025,0.034,1.1,455.3,14.8,0.012,4474570.0
2021-1-19 12:00,5.8,8.95,13.64,3.14,0.025,0.035,1.11,460.6,15.5,0.008,4140190.0
2021-1-19 16:00,6.6,9.24,14.64,4.12,0.025,0.052,1.47,408.2,27.8,-1.0,-1.0
2021-1-19 20:00,6.8,8.95,13.47,3.23,0.025,0.072,2.0,394.5,30.0,0.048,8363420.0
2021-1-20 0:00,6.1,8.91,12.84,3.23,0.025,0.072,2.0,454.4,26.0,0.015,4877440.0
2021-1-20 4:00,6.0,8.87,12.71,3.32,0.025,0.037,0.96,446.6,17.9,0.014,4689160.0
2021-1-20 8:00,6.8,8.49,11.96,2.09,0.042,0.071,2.11,417.0,28.2,0.014,4811230.0
2021-1-20 12:00,7.9,8.43,11.96,1.77,0.056,0.077,2.12,417.6,34.0,0.01,4398090.0
2021-1-20 16:00,8.7,8.5,12.55,1.78,0.047,0.074,2.04,407.9,28.9,0.01,4201520.0
2021-1-20 20:00,8.7,8.52,12.34,1.74,0.044,0.072,2.05,406.1,27.2,0.01,4105880.0
2021-1-21 0:00,8.8,8.49,12.17,1.74,0.044,0.072,2.05,407.7,26.6,0.01,4120290.0
2021-1-21 4:00,9.0,8.39,11.78,1.57,0.05,0.074,2.11,411.1,27.9,0.01,4195250.0
2021-1-21 8:00,8.8,8.31,11.48,1.57,0.063,0.075,2.03,414.0,28.8,0.008,3958360.0
2021-1-21 12:00,8.6,8.31,11.56,1.58,0.074,0.075,2.14,416.4,27.5,0.008,4088690.0
2021-1-21 16:00,8.9,8.35,11.74,1.51,0.075,0.074,2.13,417.4,25.0,0.007,3759300.0
2021-1-21 20:00,8.9,8.34,11.7,1.52,0.078,0.074,2.25,417.9,25.9,0.008,3904050.0
2021-1-22 0:00,8.7,8.31,11.54,1.52,0.078,0.074,2.25,418.6,26.9,0.009,3896690.0
2021-1-22 4:00,8.8,8.34,11.64,1.46,0.073,0.072,2.19,418.1,25.3,0.007,3712050.0
2021-1-22 8:00,8.8,8.31,11.52,1.5,0.076,0.073,2.1,417.9,26.3,0.008,3786740.0
2021-1-22 12:00,8.8,8.34,11.58,1.69,0.071,0.073,2.08,416.8,27.0,0.008,3909230.0
2021-1-22 16:00,8.8,8.39,11.72,1.5,0.065,0.071,2.04,414.7,26.8,0.009,4058410.0
2021-1-22 20:00,8.7,8.34,11.45,1.67,0.079,0.07,2.18,418.1,26.4,0.009,3919590.0
2021-1-23 0:00,8.7,8.32,11.39,1.53,0.08,0.069,2.17,418.6,25.1,0.009,3940210.0
2021-1-23 4:00,8.6,8.31,11.29,1.36,0.086,0.068,2.06,419.8,24.8,0.008,3838030.0
2021-1-23 8:00,8.6,8.3,11.25,1.57,0.091,0.068,2.09,420.8,24.8,0.009,4023400.0
2021-1-23 12:00,8.6,8.35,11.42,1.43,0.083,0.068,2.04,418.5,23.5,0.01,4189620.0
2021-1-23 16:00,8.6,8.39,11.58,1.51,0.085,0.065,2.09,419.8,23.1,0.008,3909030.0
2021-1-23 20:00,8.6,8.41,11.57,1.56,0.067,0.064,2.04,416.8,22.4,0.009,3963510.0
2021-1-24 0:00,8.4,8.36,11.43,1.56,0.067,0.064,2.04,413.7,24.3,0.009,3968470.0
2021-1-24 4:00,8.3,8.32,11.34,1.36,0.083,0.067,2.03,414.4,24.3,0.008,4014770.0
2021-1-24 8:00,8.1,8.33,11.3,1.57,0.073,0.064,2.08,417.7,22.7,0.008,3995810.0
2021-1-24 12:00,8.2,8.37,11.59,1.45,0.072,0.064,2.04,418.5,21.3,0.007,3829210.0
2021-1-24 16:00,8.6,8.16,12.28,1.69,0.076,0.066,2.07,420.3,18.5,0.008,3936670.0
2021-1-24 20:00,8.4,8.53,12.08,1.59,0.045,0.06,1.99,413.4,22.1,0.011,4286390.0
2021-1-25 0:00,8.4,8.6,12.28,1.65,0.041,0.059,1.96,413.8,21.3,0.015,4446610.0
2021-1-25 4:00,8.5,8.25,11.34,1.33,0.118,0.072,2.09,413.8,24.4,0.005,3624020.0
2021-1-25 8:00,8.6,8.2,11.07,1.21,0.134,0.074,2.16,417.3,26.5,0.006,3698820.0
2021-1-25 12:00,8.9,8.22,11.02,1.35,0.134,0.074,2.08,416.4,25.8,0.005,3542290.0
2021-1-25 16:00,9.2,8.3,11.6,1.28,0.13,0.074,2.14,414.6,28.4,0.005,3491290.0
2021-1-25 20:00,9.2,8.28,11.57,1.28,0.13,0.074,2.14,414.0,26.1,0.005,3532080.0
2021-1-26 8:00,9.1,8.18,11.07,1.75,0.173,0.087,2.34,419.3,42.4,0.006,3798630.0
2021-1-26 12:00,8.7,8.16,11.09,1.75,0.191,0.09,2.33,423.3,43.7,0.006,4132850.0
2021-1-26 16:00,8.7,8.18,11.16,1.67,0.19,0.085,2.29,423.3,37.0,0.007,4061990.0
2021-1-26 20:00,8.6,8.18,11.13,1.64,0.213,0.084,2.36,443.9,37.2,0.007,3873800.0
2021-1-27 0:00,8.7,8.18,11.08,1.64,0.213,0.084,2.36,423.2,34.4,0.005,3776440.0
2021-1-27 4:00,8.6,8.19,11.06,1.27,0.163,0.077,2.22,419.6,30.8,0.005,3596370.0
2021-1-27 8:00,8.3,8.17,11.06,1.6,0.194,0.077,2.3,432.4,31.7,0.005,3793540.0
2021-1-27 12:00,8.8,8.2,11.23,1.21,0.185,0.077,2.21,426.6,30.0,0.004,3595420.0
2021-1-27 16:00,9.5,8.22,11.28,1.39,0.208,0.075,2.28,441.2,27.7,0.004,3435130.0
2021-1-27 20:00,9.7,8.27,11.45,1.36,0.2,0.073,2.26,449.7,24.6,0.004,3328080.0
2021-1-28 0:00,9.7,8.18,11.0,1.24,0.201,0.075,2.2,441.4,26.1,0.005,3375850.0
2021-1-28 4:00,9.6,8.16,10.88,1.12,0.184,0.074,2.19,432.5,24.5,0.005,3383800.0
2021-1-28 8:00,9.0,8.14,10.84,1.53,0.184,0.089,2.34,426.7,42.8,0.006,3966400.0
2021-1-28 12:00,9.0,8.17,11.01,1.36,0.181,0.09,2.26,428.1,41.3,0.004,1330590.0
2021-1-28 16:00,9.6,8.2,11.07,1.53,0.184,0.089,2.22,427.4,43.5,0.004,1013780.0
2021-1-28 20:00,9.0,8.2,11.13,1.18,0.18,0.081,2.09,428.4,35.7,0.003,847910.0
2021-1-29 0:00,8.4,8.21,11.15,1.18,0.18,0.081,2.09,428.3,32.4,0.003,737610.0
2021-1-29 4:00,7.8,8.22,11.22,1.13,0.169,0.076,2.1,426.5,31.0,0.002,732220.0
2021-1-29 8:00,7.5,8.22,11.2,1.38,0.166,0.077,2.1,427.3,31.2,0.002,786880.0
2021-1-29 12:00,8.1,8.24,11.39,1.48,0.148,0.074,2.12,429.3,27.1,0.002,1899900.0
2021-1-29 16:00,8.7,8.3,11.59,1.65,0.142,0.076,2.12,429.0,30.8,0.003,1692110.0
2021-1-29 20:00,8.4,8.43,11.82,1.79,0.093,0.07,2.18,428.5,29.3,0.003,754820.0
2021-1-30 0:00,7.9,8.38,11.79,1.41,0.128,0.07,2.26,428.6,24.8,0.002,686370.0
2021-1-30 4:00,7.6,8.52,12.18,1.45,0.116,0.061,2.39,442.3,20.6,0.002,650440.0
2021-1-30 8:00,7.4,8.5,12.0,1.26,0.119,0.062,2.3,446.1,20.0,0.002,592840.0
2021-1-30 12:00,8.0,8.49,12.03,1.31,0.112,0.059,2.3,441.1,19.9,0.002,362060.0
2021-1-30 16:00,8.7,8.48,12.13,1.37,0.113,0.06,2.18,438.9,21.5,0.003,508470.0
2021-1-30 20:00,8.8,8.52,12.36,1.33,0.107,0.057,2.12,437.1,20.6,0.003,527570.0
2021-1-31 0:00,8.7,8.51,12.17,1.16,0.112,0.062,2.18,440.1,20.5,0.003,417230.0
2021-1-31 4:00,8.7,8.53,12.27,1.46,0.104,0.059,2.2,436.5,20.3,0.003,542900.0
2021-1-31 8:00,8.7,8.5,12.16,1.51,0.067,0.061,2.05,428.1,21.1,0.005,878980.0
2021-1-31 12:00,9.0,8.34,11.54,1.41,0.094,0.066,2.06,426.2,22.7,0.004,809960.0
2021-1-31 16:00,9.5,8.34,11.52,1.27,0.099,0.068,2.07,426.1,22.5,0.004,607180.0
2021-1-31 20:00,9.6,8.31,11.4,1.18,0.097,0.067,2.09,426.7,21.4,0.004,492370.0
2021-2-1 0:00,9.5,8.3,11.2,1.36,0.096,0.066,2.12,427.2,21.6,0.004,637330.0
2021-2-1 4:00,9.5,8.22,10.89,1.11,0.114,0.068,2.1,433.8,21.8,0.004,549830.0
2021-2-1 8:00,9.5,8.12,10.52,1.38,0.143,0.073,2.13,439.6,22.5,0.003,425220.0
2021-2-1 12:00,9.5,8.13,10.47,1.17,0.139,0.074,2.09,437.4,23.5,0.004,560480.0
2021-2-1 16:00,9.6,8.16,10.61,1.24,0.138,0.072,2.18,433.9,23.2,0.004,464100.0
2021-2-1 20:00,9.6,8.17,10.62,1.2,0.141,0.072,2.3,433.2,22.8,0.004,500060.0
2021-2-2 0:00,9.5,8.15,10.51,1.22,0.146,0.073,2.27,433.9,23.4,0.004,1951000.0
2021-2-2 4:00,9.2,8.16,10.59,1.11,0.14,0.071,2.27,434.6,22.0,0.004,672140.0
2021-2-2 8:00,8.8,8.14,10.59,1.23,0.152,0.072,2.2,435.2,23.8,0.003,1071830.0
2021-2-2 12:00,9.2,8.2,10.93,1.29,0.139,0.071,2.14,430.4,23.7,0.003,470250.0
2021-2-2 16:00,10.0,8.23,11.08,1.15,0.134,0.073,2.14,431.3,23.2,0.003,2309110.0
2021-2-2 20:00,9.8,8.29,11.35,1.34,0.134,0.074,2.12,434.1,25.3,0.003,2624970.0
2021-2-3 0:00,9.4,8.3,11.3,1.19,0.125,0.073,2.13,431.5,24.5,0.006,1582160.0
2021-2-3 4:00,9.1,8.31,11.22,1.2,0.106,0.065,2.1,433.8,21.2,0.004,615780.0
2021-2-3 8:00,8.82,8.28,11.113,1.2,0.1187,0.0652,2.128,433.1,20.8,0.00335,8179980.0
2021-2-3 12:00,9.44,8.31,11.309,1.28,0.1199,0.0676,2.129,433.5,23.5,0.00322,698950.0
2021-2-3 16:00,10.64,8.3,11.793,1.06,0.1425,0.0713,2.134,440.5,22.6,0.00322,291560.0
2021-2-3 20:00,10.52,8.3,11.783,1.45,0.1356,0.0732,2.167,436.6,22.8,0.00336,318840.0
2021-2-4 0:00,10.26,8.24,11.426,1.45,0.1356,0.0732,2.167,438.7,23.8,0.00349,431790.0
2021-2-4 4:00,9.88,8.27,11.51,1.21,0.1383,0.0723,2.148,440.7,24.1,0.00464,2121080.0
2021-2-4 8:00,9.41,8.17,11.118,1.32,0.1691,0.0758,2.197,445.8,25.0,0.00317,551520.0
2021-2-4 12:00,9.97,8.19,11.245,1.12,0.157,0.0733,2.164,438.0,25.0,0.00272,259860.0
2021-2-4 16:00,10.7,8.21,11.395,1.21,0.1517,0.0755,2.123,437.4,24.1,0.00371,406340.0
2021-2-4 20:00,10.46,8.21,11.455,1.2,0.1685,0.075,2.175,440.9,25.3,0.00322,1391210.0
2021-2-5 0:00,10.22,8.23,11.365,1.41,0.1431,0.0729,2.152,439.0,23.7,0.00343,489760.0
2021-2-5 4:00,9.95,8.13,10.991,1.22,0.2162,0.0784,2.255,449.0,26.0,0.00325,412840.0
2021-2-5 8:00,9.91,8.15,11.084,1.17,0.2,0.0763,2.426,446.8,25.0,0.00343,589260.0
2021-2-5 12:00,10.04,8.13,10.885,1.17,0.1917,0.0789,2.297,440.9,24.8,0.00368,575970.0
2021-2-5 16:00,10.24,8.14,10.944,1.2,0.1778,0.0764,2.296,438.6,24.3,0.00383,522820.0
2021-2-5 20:00,9.91,8.12,10.962,1.14,0.1811,0.0769,2.238,441.3,24.2,0.00404,574780.0
2021-2-6 0:00,9.72,8.1,10.882,1.14,0.1811,0.0769,2.238,440.4,25.0,,29500000.0
2021-2-6 4:00,9.74,8.09,10.81,1.17,0.1813,0.0792,2.353,441.1,27.1,0.26556,
2021-2-6 8:00,9.75,8.09,10.784,1.25,0.1811,0.0803,2.225,442.0,28.0,0.0034,1266010.0
2021-2-6 12:00,10.34,8.16,11.05,1.2,0.1651,0.0762,2.185,441.4,25.5,0.45247,1035180.0
2021-2-6 16:00,11.16,8.27,11.583,1.32,0.1551,0.073,2.193,439.8,24.3,0.00381,1018450.0
2021-2-6 20:00,11.16,8.29,11.702,1.17,0.1523,0.0724,2.159,439.3,22.2,0.01933,6183610.0
2021-2-7 0:00,11.01,8.25,11.46,1.26,0.1515,0.0721,2.142,440.1,22.4,0.00394,356700.0
2021-2-7 4:00,10.91,8.24,11.428,1.08,0.1437,0.0745,2.213,439.9,23.6,0.00461,573310.0
2021-2-7 8:00,10.78,8.24,11.404,1.21,0.1456,0.0755,2.219,438.6,23.4,0.00414,436940.0
2021-2-7 12:00,11.32,8.27,11.602,1.26,0.1394,0.0744,2.19,435.8,23.0,0.00251,286870.0
2021-2-7 16:00,11.84,8.37,12.257,1.19,0.1353,0.0763,2.113,435.1,22.8,0.00399,494270.0
2021-2-7 20:00,12.12,8.36,12.17,1.32,0.1354,0.0733,2.124,437.7,23.1,0.00408,586760.0
2021-2-8 0:00,11.85,8.32,11.611,1.32,0.1354,0.0733,2.124,437.6,31.9,0.00226,7532700.0
2021-2-8 4:00,11.53,8.24,11.095,1.29,0.1507,0.0799,2.198,440.6,30.9,0.00367,816570.0
2021-2-8 8:00,11.0,8.19,10.878,1.34,0.1627,0.0782,2.246,441.6,28.6,0.00364,872210.0
2021-2-8 12:00,10.81,8.22,11.089,1.15,0.1634,0.0809,2.25,439.5,28.0,0.00282,807580.0
2021-2-8 16:00,11.04,8.26,11.457,1.32,0.1492,0.0776,2.207,438.2,19.7,0.00408,806810.0
2021-2-8 20:00,10.25,8.25,11.516,1.14,0.1458,0.0775,2.198,436.6,20.2,0.00293,844070.0
2021-2-9 0:00,9.64,8.26,11.58,1.03,0.1391,0.0781,2.1,433.4,19.9,0.00345,1061600.0
2021-2-9 4:00,9.21,8.25,11.537,0.97,0.133,0.0778,2.1,432.9,19.8,0.00302,997790.0
2021-2-9 8:00,8.83,8.24,11.483,1.07,0.135,0.0766,2.206,433.4,18.8,0.00298,1136350.0
2021-2-9 12:00,9.95,8.27,11.609,1.04,0.1321,0.0708,2.163,439.2,16.0,0.00306,1724040.0
2021-2-9 16:00,10.57,8.34,12.101,1.13,0.1163,0.0776,2.085,430.6,19.0,0.00379,905030.0
2021-2-9 20:00,10.23,8.37,12.162,1.27,0.1094,0.0747,2.147,431.9,19.9,0.00354,935990.0
2021-2-10 0:00,9.81,8.39,12.094,1.27,0.1094,0.0747,2.147,432.6,19.8,0.00383,1031900.0
2021-2-10 4:00,9.87,8.44,11.857,1.28,0.066,0.058,2.004,436.4,19.1,0.00794,2274330.0
2021-2-10 8:00,9.69,8.39,11.776,1.26,0.0773,0.072,2.169,436.6,18.3,0.00621,1426040.0
2021-2-10 12:00,10.1,8.4,11.827,1.39,0.0765,0.0687,2.076,432.5,19.3,0.00363,834290.0
2021-2-10 16:00,11.03,8.31,11.715,1.16,0.0952,0.0748,2.058,426.2,18.3,0.00382,757690.0
2021-2-10 20:00,10.87,8.36,11.976,1.17,0.0905,0.0751,2.091,425.3,19.1,0.0046,931460.0
2021-2-11 0:00,10.82,8.33,11.776,1.17,0.0905,0.0751,2.091,425.3,19.1,0.00413,810830.0
2021-2-11 4:00,10.67,8.29,11.494,1.01,0.0882,0.072,2.058,426.1,18.7,0.00482,1054060.0
2021-2-11 8:00,10.54,8.22,11.204,1.04,0.0977,0.0835,2.161,425.3,18.9,0.0041,927480.0
2021-2-11 12:00,10.54,8.23,11.317,0.95,0.0927,0.0764,2.088,424.8,17.8,0.00402,905460.0
