time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
20210414,无锡,阴-多云,14,9,39,1,东风,3级,优
20210415,无锡,阴-晴,19,11,43,1,东南风,3级,优
20210416,无锡,阴-晴,24,12,79,2,西南风,2级,良
20210417,无锡,阴,20,8,125,3,西北风,3级,轻度
20210418,无锡,阴-晴,20,10,56,2,东南风,2级,良
20210419,无锡,晴-多云,23,11,62,2,东南风,3级,良
20210420,无锡,阴-多云,23,15,52,2,东南风,微风,良
20210421,无锡,阴-小雨,24,17,50,1,东南风,4级,优
20210422,无锡,中雨-阴,22,16,53,2,东南风,3级,良
20210423,无锡,阴-小雨,22,17,66,2,西北风,2级,良
20210424,无锡,小雨,20,16,66,2,东北风,3级,良
20210425,无锡,阴,24,14,61,2,东北风,微风,良
20210426,无锡,多云-小雨,25,16,49,1,东南风,3级,优
20210427,无锡,中雨-晴,18,14,42,1,东南风,微风,优
20210428,无锡,雾-多云,24,13,80,2,西北风,微风,良
20210429,无锡,阴-晴,23,17,78,2,西南风,3级,良
20210430,无锡,晴-雷阵雨,31,16,62,2,西南风,3级,良
20210501,无锡,晴,25,14,52,2,西北风,3级,良
20210502,无锡,晴-多云,22,14,43,1,东北风,3级,优
20210503,无锡,阴-中雨,27,20,50,1,东南风,4级,优
20210504,无锡,小雨-多云,22,14,40,1,西南风,4级,优
20210505,无锡,晴-多云,25,16,74,2,西南风,2级,良
20210506,无锡,阴-小雨,26,18,57,2,东南风,微风,良
20210507,无锡,多云,28,18,74,2,西风,3级,良
20210508,无锡,阴-晴,30,19,208,5,西南风,2级,重度
20210509,无锡,晴,33,20,79,2,南风,2级,良
20210510,无锡,多云-雷阵雨,35,22,62,2,南风,2级,良
20210511,无锡,阴-小雨,21,19,58,2,北风,2级,良
20210512,无锡,中雨-阵雨,21,19,56,2,东北风,2级,良
20210513,无锡,阴-雷阵雨,22,20,51,2,东南风,3级,良
20210514,无锡,小雨-雷阵雨,30,25,57,2,东南风,2级,良
20210515,无锡,小雨-中雨,33,22,39,1,南风,3级,优
20210516,无锡,小雨,27,16,25,1,西北风,3级,优
20210517,无锡,阴,24,15,40,1,西北风,3级,优
20210518,无锡,阴-多云,24,17,53,2,东南风,2级,良
20210519,无锡,小雨,21,17,35,1,东南风,3级,优
20210520,无锡,阴,18,15,32,1,西北风,3级,优
20210521,无锡,多云,27,18,69,2,东南风,3级,良
20210522,无锡,多云-小雨,27,18,54,2,东南风,3级,良
20210523,无锡,大雨-小雨,19,18,29,1,东风,3级,优
20210524,无锡,阴-多云,28,20,65,2,西北风,2级,良
20210525,无锡,多云-小雨,31,19,86,2,西南风,微风,良
20210526,无锡,大雨-多云,20,19,49,1,东北风,微风,优
20210527,无锡,阴-多云,29,22,44,1,西南风,3级,优
20210528,无锡,阴-多云,29,20,53,2,西风,3级,良
20210529,无锡,阴-晴,29,20,54,2,东南风,3级,良
20210530,无锡,多云,32,20,69,2,南风,2级,良
20210531,无锡,多云-晴,31,21,62,2,东南风,3级,良
20210601,无锡,晴-阵雨,29,21,33,1,东南风,4级,优
20210602,无锡,阴-阵雨,26,21,24,1,东南风,4级,优
20210603,无锡,阴-阵雨,26,19,66,2,西北风,3级,良
20210604,无锡,阴-多云,26,18,51,2,西南风,3级,良
20210605,无锡,晴,32,19,67,2,西南风,3级,良
20210606,无锡,晴,33,19,80,2,南风,3级,良
20210607,无锡,阴-多云,35,21,68,2,东南风,3级,良
20210608,无锡,阴-多云,30,24,36,1,东南风,3级,优
20210609,无锡,阴-雷阵雨,32,24,52,2,东南风,3级,良
20210610,无锡,阴,28,24,38,1,东南风,2级,优
20210611,无锡,阴-多云,32,23,82,2,东风,2级,良
20210612,无锡,多云-雷阵雨,33,24,41,1,东南风,3级,优
20210613,无锡,阴-小雨,28,25,34,1,西南风,2级,优
20210614,无锡,阴-小雨,31,25,46,1,东南风,3级,优
20210615,无锡,阴-小雨,33,24,48,1,西南风,3级,优
20210616,无锡,阴-雷阵雨,29,23,34,1,东北风,2级,优
20210617,无锡,小雨,26,24,41,1,东南风,2级,优
20210618,无锡,阴-小雨,26,22,54,2,西北风,2级,良
20210619,无锡,小雨-阴,23,20,34,1,东南风,2级,优
20210620,无锡,阴-多云,29,19,60,2,东南风,2级,良
20210621,无锡,多云-晴,31,21,68,2,东南风,2级,良
20210622,无锡,晴-多云,32,20,69,2,东南风,3级,良
20210623,无锡,晴-多云,34,21,60,2,东南风,3级,良
20210624,无锡,多云,34,23,57,2,东南风,3级,良
20210625,无锡,多云-雷阵雨,33,24,55,2,东南风,4级,良
20210626,无锡,阴-小雨,28,24,34,1,东南风,3级,优
20210627,无锡,阴-小雨,26,23,45,1,东南风,2级,优
20210628,无锡,阴-多云,30,23,36,1,东北风,3级,优
20210629,无锡,多云,31,24,55,2,东南风,2级,良
20210630,无锡,阴-多云,31,24,48,1,东南风,3级,优
20210701,无锡,阴-中雨,32,25,40,1,东南风,3级,优
20210702,无锡,小雨-中雨,28,25,24,1,东南风,3级,优
20210703,无锡,阴-大雨,31,25,26,1,西南风,3级,优
20210704,无锡,大雨-小雨,26,24,35,1,东北风,2级,优
20210705,无锡,阴-多云,34,27,62,2,东南风,2级,良
20210706,无锡,阴-多云,36,27,43,1,东南风,2级,优
20210707,无锡,阴-小雨,36,27,41,1,西南风,3级,优
20210708,无锡,大雨-中雨,30,25,32,1,西南风,3级,优
